customer_id,age,gender,education_level,marital_status,employment_status,annual_income_INR,credit_score,loan_amount_INR,loan_term_months,interest_rate_percent,existing_loans_count,num_dependents,loan_purpose,state,debt_to_income_ratio,is_default
1737,33,Male,Bachelor,Married,Full-time,725186.42,374,249040.79,48,17.51,0,4,Car,Bihar,0.34,0
1738,37,Female,Bachelor,Married,Full-time,873973.64,856,274320.01,60,13.46,2,2,Education,Uttar Pradesh,0.31,0
1739,70,Male,High School,Single,Full-time,471716.84,727,338154.5,24,18.75,2,3,Education,Bihar,0.72,0
1740,60,Male,PhD,Single,Full-time,822135.54,684,282529.11,24,18.21,0,4,Business,Maharashtra,0.34,0
1741,65,Male,High School,Single,Unemployed,655079.25,352,111345.93,24,7.24,1,3,Home Improvement,Uttar Pradesh,0.17,1
1742,52,Female,High School,Married,Part-time,782742.33,474,128260.56,12,14.94,2,2,Home Improvement,Maharashtra,0.16,0
1743,49,Female,High School,Married,Full-time,637218.6,878,279482.35,24,19.63,3,2,Home Improvement,Bihar,0.44,0
1744,23,Female,Master,Single,Unemployed,859251.34,773,158054.53,60,15.48,0,1,Business,West Bengal,0.18,0
1745,60,Female,Bachelor,Divorced,Full-time,644704.75,660,345528.51,12,20.25,0,1,Debt Consolidation,Uttar Pradesh,0.54,0
1746,54,Female,Bachelor,Divorced,Full-time,303204.19,569,280914.5,36,14.67,3,4,Education,West Bengal,0.93,1
1747,60,Female,High School,Married,Self-employed,890385.33,706,78422.76,48,23.72,1,3,Education,Gujarat,0.09,0
1748,47,Female,High School,Single,Full-time,410493.85,423,438908.28,24,11.98,1,2,Debt Consolidation,Bihar,1.07,0
1749,33,Male,Bachelor,Married,Self-employed,850611.64,675,213375.89,36,8.57,2,0,Education,Gujarat,0.25,0
1750,65,Male,Master,Single,Full-time,581951.42,691,229071.28,24,14.31,3,1,Education,Uttar Pradesh,0.39,0
1751,53,Male,Master,Single,Full-time,835202.2,481,292254.56,48,16.21,2,1,Home Improvement,Bihar,0.35,1
1752,26,Male,High School,Married,Self-employed,826953.72,335,241336.35,60,12.93,1,0,Home Improvement,Bihar,0.29,1
1753,44,Female,Bachelor,Single,Full-time,686028.59,511,346163.97,60,11.12,2,3,Car,Maharashtra,0.5,0
1754,39,Male,PhD,Single,Unemployed,701707.06,433,148199.28,48,18.42,3,3,Car,Bihar,0.21,1
1755,36,Male,Bachelor,Single,Full-time,684525.72,790,364706.99,36,13.41,3,3,Education,Uttar Pradesh,0.53,1
1756,60,Male,Master,Single,Self-employed,197235.05,737,318099.73,12,17.73,3,4,Home Improvement,Telangana,1.61,0
1757,48,Male,High School,Single,Full-time,623666.04,345,172560.18,12,20.24,1,4,Car,Rajasthan,0.28,1
1758,53,Female,PhD,Widowed,Full-time,376787.16,700,275165.95,24,19.94,0,0,Car,Uttar Pradesh,0.73,0
1759,68,Female,Master,Single,Full-time,634237.43,787,371218.22,48,13.38,0,2,Home Improvement,Bihar,0.59,0
1760,61,Female,PhD,Single,Self-employed,371411.49,731,302155.73,48,16.65,0,0,Car,Uttar Pradesh,0.81,0
1761,33,Male,Bachelor,Single,Unemployed,363009.61,727,264739.53,12,14.64,2,2,Debt Consolidation,Rajasthan,0.73,0
1762,63,Female,Bachelor,Divorced,Full-time,920986.9,871,312244.97,36,21.8,3,0,Debt Consolidation,Bihar,0.34,0
1763,65,Male,PhD,Married,Part-time,813889.48,816,320664.15,48,21.94,1,4,Home Improvement,Karnataka,0.39,0
1764,45,Female,High School,Single,Full-time,599171.48,761,199422.88,60,12.84,0,3,Home Improvement,Uttar Pradesh,0.33,0
1765,62,Female,Bachelor,Divorced,Full-time,636953.73,480,265675.67,60,8.56,0,1,Car,Tamil Nadu,0.42,0
1766,56,Female,Master,Single,Part-time,550416.79,444,334866.65,48,9.85,2,0,Education,Bihar,0.61,0
1767,47,Female,Master,Single,Part-time,713975.28,564,263292.47,36,13.24,2,0,Business,Bihar,0.37,0
1768,58,Female,PhD,Single,Full-time,464789.13,705,178250.7,60,16.59,0,1,Debt Consolidation,Delhi,0.38,0
1769,27,Male,High School,Single,Part-time,798748.05,783,278012.1,36,18.17,3,0,Debt Consolidation,Maharashtra,0.35,0
1770,25,Female,Master,Single,Part-time,549382.63,781,210953.55,12,12.63,3,3,Home Improvement,Uttar Pradesh,0.38,0
1771,63,Male,Master,Married,Full-time,516030.6,536,308222.22,24,18.35,2,1,Education,Telangana,0.6,0
1772,65,Male,High School,Single,Full-time,604342.6,824,392689.92,12,22.94,2,1,Home Improvement,Rajasthan,0.65,0
1773,51,Male,Bachelor,Married,Full-time,481770.63,638,317715.68,24,18.08,3,3,Car,West Bengal,0.66,0
1774,43,Male,High School,Single,Self-employed,665736.47,567,167632.86,60,9.7,2,3,Education,Uttar Pradesh,0.25,0
1775,62,Male,Bachelor,Single,Part-time,492527.48,565,280168.7,24,16.85,2,1,Car,West Bengal,0.57,0
1776,30,Female,PhD,Married,Full-time,693704.72,827,-7974.12,24,16.21,3,3,Debt Consolidation,Maharashtra,-0.01,0
1777,52,Female,Bachelor,Divorced,Full-time,843201.31,391,240035.68,48,21.8,3,3,Home Improvement,Maharashtra,0.28,0
1778,63,Female,Master,Single,Full-time,456135.66,547,344019.65,24,12.96,1,3,Home Improvement,Karnataka,0.75,0
1779,50,Female,PhD,Married,Self-employed,573884.91,318,290220.18,48,14.19,2,1,Business,Rajasthan,0.51,1
1780,59,Male,Bachelor,Single,Self-employed,692266.14,689,261006.94,24,17.18,2,0,Education,Tamil Nadu,0.38,0
1781,51,Female,Master,Single,Full-time,512828.53,687,462981.35,48,15.92,1,2,Debt Consolidation,Uttar Pradesh,0.9,0
1782,38,Female,Bachelor,Single,Part-time,692864.11,394,79517.48,60,19.22,2,1,Business,Rajasthan,0.11,1
1783,56,Male,Master,Single,Unemployed,711079.77,729,101919.94,60,7.69,2,2,Business,Bihar,0.14,0
1784,22,Male,High School,Single,Full-time,816652.36,336,298209.33,24,16.58,0,3,Home Improvement,Gujarat,0.37,1
1785,34,Female,PhD,Single,Part-time,478801.99,692,339809.24,36,9.07,0,3,Education,Karnataka,0.71,1
1786,33,Female,High School,Married,Full-time,411444.95,872,343884.88,60,12.36,0,0,Home Improvement,Bihar,0.84,0
1787,49,Male,Bachelor,Single,Full-time,538484.52,590,192722.4,12,18.25,1,3,Education,Maharashtra,0.36,1
1788,32,Female,Master,Married,Unemployed,406449.53,602,165587.77,12,9.68,2,2,Business,Uttar Pradesh,0.41,1
1789,59,Female,Bachelor,Single,Full-time,712899.64,700,150859.42,48,12.25,1,1,Car,Bihar,0.21,1
1790,22,Female,Bachelor,Married,Part-time,367649.74,643,282225.37,36,18.95,1,1,Debt Consolidation,Rajasthan,0.77,0
1791,52,Female,Bachelor,Married,Full-time,1066603.28,817,151679.26,48,18.06,2,0,Business,Telangana,0.14,0
1792,33,Male,Master,Single,Full-time,859185.57,676,361461.9,24,8.55,3,2,Home Improvement,Uttar Pradesh,0.42,0
1793,66,Male,High School,Single,Full-time,602515.15,464,247811.7,60,16.81,3,3,Debt Consolidation,Maharashtra,0.41,1
1794,47,Male,High School,Married,Full-time,773478.9,312,179627.39,36,9.5,2,4,Business,Uttar Pradesh,0.23,0
1795,69,Female,High School,Divorced,Unemployed,272639.63,324,180034.34,48,11.29,3,0,Education,Uttar Pradesh,0.66,1
1796,61,Female,Bachelor,Single,Full-time,1104674.67,422,96809.3,48,14.81,0,0,Home Improvement,Uttar Pradesh,0.09,0
1797,37,Female,High School,Single,Full-time,481957.08,428,170582.56,12,8.86,2,4,Business,Tamil Nadu,0.35,1
1798,60,Female,Bachelor,Divorced,Self-employed,575900.52,846,194721.32,24,23.89,1,1,Education,Uttar Pradesh,0.34,0
1799,51,Female,Bachelor,Single,Full-time,228813.34,894,290808.04,48,9.81,0,1,Education,Rajasthan,1.27,0
1800,54,Male,High School,Married,Full-time,697257.46,608,240080.05,12,20.28,1,1,Education,Bihar,0.34,0
1801,44,Female,Bachelor,Single,Full-time,378731.17,735,164027.49,36,21.11,3,4,Debt Consolidation,Bihar,0.43,0
1802,65,Female,Master,Single,Self-employed,620331.15,481,127476.28,48,23.91,2,3,Home Improvement,Bihar,0.21,1
1803,55,Male,High School,Married,Part-time,491145.11,887,226301.52,12,14.29,0,3,Education,Uttar Pradesh,0.46,0
1804,68,Female,Bachelor,Married,Full-time,384451.21,342,44700.02,24,21.86,2,2,Business,Maharashtra,0.12,0
1805,26,Male,Bachelor,Single,Full-time,439127.7,703,218213.76,60,23.28,0,2,Education,Uttar Pradesh,0.5,1
1806,39,Male,Bachelor,Married,Full-time,645157.61,889,361555.37,36,9.94,0,1,Home Improvement,Uttar Pradesh,0.56,0
1807,50,Male,Master,Married,Part-time,343701.81,562,229964.95,48,15.15,0,4,Debt Consolidation,Telangana,0.67,0
1808,27,Male,Bachelor,Married,Full-time,450237.67,369,265932.16,12,8.02,2,0,Education,Bihar,0.59,1
1809,30,Male,Bachelor,Single,Part-time,732654.68,591,253809.27,48,17.55,0,3,Business,Bihar,0.35,0
1810,61,Female,High School,Married,Full-time,1120495.97,513,111476.83,60,16.88,0,4,Home Improvement,Delhi,0.1,0
1811,52,Male,Bachelor,Married,Full-time,695517.76,446,425748.99,48,10.47,2,2,Education,Bihar,0.61,1
1812,54,Male,Bachelor,Married,Full-time,416547.67,324,209243.46,48,20.56,1,3,Debt Consolidation,Uttar Pradesh,0.5,0
1813,48,Female,High School,Married,Full-time,526577.17,622,249665.11,12,7.63,3,3,Car,Karnataka,0.47,0
1814,35,Female,Bachelor,Single,Part-time,606317.8,408,184437.69,60,20.71,2,4,Business,West Bengal,0.3,0
1815,50,Male,PhD,Married,Part-time,530115.01,550,363806.54,36,7.45,2,2,Education,Gujarat,0.69,1
1816,57,Female,Bachelor,Married,Full-time,780611.63,781,104132.01,12,18.17,0,4,Education,Bihar,0.13,0
1817,49,Female,Bachelor,Single,Part-time,643494.7,474,380229.78,60,8.34,2,0,Car,Uttar Pradesh,0.59,0
1818,42,Male,PhD,Married,Full-time,781570.48,646,219570.17,60,11.27,2,3,Home Improvement,Karnataka,0.28,0
1819,24,Male,Master,Single,Part-time,537111.24,469,196646.98,48,19.27,3,4,Car,Maharashtra,0.37,1
1820,40,Female,Bachelor,Married,Full-time,865100.04,301,187224.81,24,11.77,2,4,Home Improvement,Karnataka,0.22,0
1821,52,Male,Master,Single,Full-time,566702.88,857,430864.86,24,15.69,0,0,Education,Bihar,0.76,0
1822,56,Male,Master,Married,Full-time,405762.03,661,89522.27,36,22.56,3,4,Car,Bihar,0.22,0
1823,70,Female,Bachelor,Divorced,Full-time,1035464.08,595,196516.56,48,7.84,2,3,Education,Bihar,0.19,1
1824,24,Male,Bachelor,Married,Full-time,235004.45,869,120923.22,24,20.79,0,1,Car,Uttar Pradesh,0.51,0
1825,47,Male,Bachelor,Divorced,Full-time,452252.25,889,68746.46,12,8.11,3,1,Education,Tamil Nadu,0.15,0
1826,37,Male,PhD,Widowed,Full-time,474594.43,501,380528.69,36,9.16,2,2,Education,Bihar,0.8,1
1827,32,Male,Bachelor,Single,Full-time,1101661.25,588,247287.19,48,9.03,0,0,Education,Bihar,0.22,0
1828,42,Male,High School,Married,Self-employed,961371.78,361,133915.54,12,23.9,3,2,Debt Consolidation,Maharashtra,0.14,1
1829,37,Female,Master,Married,Full-time,898785.63,801,332908.89,24,10.06,0,1,Car,Bihar,0.37,0
1830,30,Female,Bachelor,Divorced,Self-employed,533868.27,425,209931.6,24,22.24,3,0,Debt Consolidation,Uttar Pradesh,0.39,0
1831,21,Male,High School,Single,Unemployed,1085235.6,348,185343.32,24,23.85,2,4,Education,Bihar,0.17,0
1832,42,Female,Bachelor,Widowed,Full-time,673670.4,899,307538.13,24,13.52,1,4,Business,Maharashtra,0.46,0
1833,46,Male,Bachelor,Married,Full-time,795452.67,478,207781.13,60,17.73,3,3,Home Improvement,Bihar,0.26,1
1834,38,Male,Master,Married,Part-time,635939.08,880,153722.4,36,20.24,2,1,Car,Maharashtra,0.24,0
1835,70,Male,High School,Single,Part-time,590106.69,792,319540.23,36,13.67,3,4,Car,Gujarat,0.54,0
1836,34,Male,Master,Single,Full-time,549644.27,732,235863.08,24,9.75,1,0,Home Improvement,Uttar Pradesh,0.43,0
1837,67,Male,Bachelor,Married,Full-time,558072,871,324640.51,36,14.37,0,4,Debt Consolidation,Uttar Pradesh,0.58,0
1838,49,Female,High School,Single,Full-time,721698.33,601,209717.74,12,20.12,1,2,Home Improvement,Uttar Pradesh,0.29,0
1839,32,Female,PhD,Divorced,Full-time,673439.96,468,351902.31,12,20.27,1,2,Business,Telangana,0.52,1
1840,56,Male,Bachelor,Single,Full-time,593705.73,568,251402.99,36,10.92,0,2,Education,Maharashtra,0.42,0
1841,55,Female,High School,Married,Full-time,901904.8,663,355936.43,24,9.97,1,2,Home Improvement,Bihar,0.39,0
1842,32,Male,Bachelor,Single,Part-time,6649.39,399,352665.04,48,22.65,2,2,Home Improvement,Maharashtra,53.04,1
1843,27,Female,Master,Married,Self-employed,701977.45,514,373625.17,24,7.75,3,3,Education,Tamil Nadu,0.53,0
1844,49,Male,Bachelor,Married,Part-time,743547.74,396,256828.72,60,19.49,1,2,Car,Rajasthan,0.35,0
1845,31,Female,High School,Single,Part-time,829392.57,847,288272.02,48,7.79,3,3,Business,Maharashtra,0.35,0
1846,53,Male,High School,Single,Unemployed,587025.71,636,226927.39,60,21.24,3,3,Home Improvement,Bihar,0.39,0
1847,26,Male,High School,Single,Full-time,641584.01,658,160229.56,36,22.39,0,4,Home Improvement,Bihar,0.25,0
1848,67,Female,Master,Married,Part-time,797189.68,589,450329.72,60,12.06,1,0,Car,Bihar,0.56,0
1849,35,Female,Bachelor,Married,Part-time,898233.28,695,174789.52,36,8.26,0,2,Business,Delhi,0.19,0
1850,52,Male,High School,Married,Full-time,539892.8,659,340486.75,60,15.17,0,0,Education,Maharashtra,0.63,0
1851,31,Female,High School,Married,Part-time,653395.16,646,322581.23,48,12.07,3,1,Education,Bihar,0.49,0
1852,43,Male,Bachelor,Married,Full-time,935714.79,423,268105.3,60,14.09,2,3,Debt Consolidation,Karnataka,0.29,1
1853,46,Female,PhD,Single,Full-time,175194.58,851,234501.14,24,18.3,3,1,Business,Bihar,1.34,0
1854,54,Female,Bachelor,Single,Full-time,461997.48,837,235495.76,36,10.57,0,3,Business,Tamil Nadu,0.51,0
1855,66,Male,PhD,Single,Part-time,893167.2,721,184292.06,12,13.07,1,2,Home Improvement,Uttar Pradesh,0.21,0
1856,54,Female,Bachelor,Widowed,Part-time,818507.57,635,259444.18,60,20.3,2,1,Debt Consolidation,Bihar,0.32,1
1857,49,Female,High School,Divorced,Self-employed,704489.04,802,131861.36,36,17.94,2,4,Education,Bihar,0.19,0
1858,24,Male,Master,Single,Unemployed,510280.63,356,324725.26,12,12.55,1,1,Business,Maharashtra,0.64,0
1859,37,Female,Bachelor,Married,Full-time,423636.3,375,227146.2,36,18.29,1,3,Business,Delhi,0.54,0
1860,55,Male,Master,Divorced,Part-time,481756.88,765,153797.9,36,20.01,2,3,Car,Bihar,0.32,0
1861,33,Male,PhD,Married,Self-employed,909601.64,584,122355.87,12,17.07,0,0,Education,Karnataka,0.13,0
1862,61,Male,High School,Single,Full-time,474311.46,685,236809.92,12,11.07,2,1,Car,Karnataka,0.5,0
1863,59,Male,High School,Single,Full-time,620284.59,558,240288.3,48,7,2,4,Debt Consolidation,Maharashtra,0.39,0
1864,35,Male,Master,Married,Full-time,449258.47,776,198193.58,60,20.65,2,2,Business,West Bengal,0.44,0
1865,49,Female,High School,Widowed,Full-time,768554.81,310,300240.41,60,20.98,0,0,Debt Consolidation,Bihar,0.39,0
1866,49,Male,High School,Married,Full-time,492254.74,559,284844.25,36,18.86,1,1,Car,Bihar,0.58,0
1867,31,Male,High School,Single,Full-time,580481.22,692,255677.33,24,8.3,1,0,Education,Delhi,0.44,0
1868,52,Female,High School,Single,Full-time,263323.57,899,157403.87,24,16.95,1,1,Business,Karnataka,0.6,0
1869,22,Female,Master,Married,Unemployed,277326.35,668,175998.6,36,20.96,0,2,Education,Uttar Pradesh,0.63,0
1870,67,Female,High School,Divorced,Unemployed,601534.64,483,110340.98,48,13.62,0,2,Debt Consolidation,Maharashtra,0.18,0
1871,34,Male,Bachelor,Married,Full-time,334968.57,315,230862.98,12,10.37,1,4,Home Improvement,Uttar Pradesh,0.69,1
1872,40,Male,Bachelor,Married,Part-time,1021017.33,805,306074.18,36,16.99,3,0,Education,Telangana,0.3,0
1873,42,Male,Bachelor,Single,Full-time,187695.38,385,128893.15,60,21.05,3,4,Education,Karnataka,0.69,0
1874,31,Female,High School,Divorced,Part-time,439964.94,309,193884.05,24,7.83,1,1,Education,Rajasthan,0.44,0
1875,47,Male,Master,Married,Full-time,603340.17,776,244710.17,24,17.15,3,2,Business,Bihar,0.41,0
1876,23,Female,High School,Single,Part-time,526973.41,463,305924.37,24,17.93,3,2,Debt Consolidation,Bihar,0.58,0
1877,37,Male,Master,Married,Full-time,379170.91,323,102310.11,48,17.24,1,3,Debt Consolidation,Uttar Pradesh,0.27,1
1878,64,Female,Master,Single,Part-time,408414.43,875,471989.82,60,18.05,1,3,Business,Uttar Pradesh,1.16,0
1879,48,Male,Bachelor,Single,Unemployed,401869.18,611,325260.35,48,17.73,0,4,Education,Uttar Pradesh,0.81,1
1880,49,Male,Bachelor,Single,Unemployed,542655.66,537,190094.58,12,9.22,3,0,Education,Bihar,0.35,0
1881,41,Male,Bachelor,Single,Self-employed,990385.82,761,142965.36,36,10.99,3,1,Home Improvement,Bihar,0.14,0
1882,67,Female,Bachelor,Single,Part-time,615587.46,761,278366.34,36,17.52,1,4,Education,Bihar,0.45,0
1883,36,Female,Master,Married,Full-time,836580.1,537,297194.93,24,7.3,2,2,Car,Gujarat,0.36,0
1884,57,Male,Master,Married,Unemployed,701395.27,321,150973.27,24,17.79,1,2,Education,Maharashtra,0.22,1
1885,40,Male,Bachelor,Married,Part-time,822772.48,479,138587.68,12,18.31,0,2,Home Improvement,Bihar,0.17,1
1886,26,Male,Bachelor,Single,Full-time,40007.14,858,160655.33,48,11.07,2,1,Car,Bihar,4.02,1
1887,39,Female,PhD,Single,Full-time,539108.4,798,256451.39,60,17.17,2,4,Home Improvement,Bihar,0.48,0
1888,25,Male,PhD,Married,Self-employed,861427.08,774,257718.65,12,16.08,2,1,Home Improvement,Uttar Pradesh,0.3,0
1889,23,Male,Bachelor,Single,Self-employed,485652.84,638,466433.08,36,11.43,0,2,Debt Consolidation,West Bengal,0.96,0
1890,21,Male,Bachelor,Single,Full-time,952494.63,830,33506.54,36,14.87,3,3,Business,Karnataka,0.04,0
1891,58,Male,High School,Divorced,Full-time,896778.03,461,182830,48,22.46,1,4,Home Improvement,Bihar,0.2,0
1892,35,Female,PhD,Married,Full-time,506173.86,360,197083.73,12,14.25,0,3,Education,Bihar,0.39,1
1893,54,Female,High School,Divorced,Full-time,499367.3,384,298646.63,60,17.71,0,4,Debt Consolidation,Delhi,0.6,1
1894,55,Male,Bachelor,Married,Self-employed,397278.83,846,302667.09,12,7.6,2,2,Car,Bihar,0.76,0
1895,69,Male,High School,Single,Full-time,474081.15,789,230040.61,12,8.32,2,3,Business,Tamil Nadu,0.49,0
1896,45,Female,High School,Married,Full-time,353482.19,304,401087.04,48,8.38,0,3,Debt Consolidation,Uttar Pradesh,1.13,0
1897,44,Female,Bachelor,Single,Part-time,685762.24,375,138386.03,60,20.23,3,4,Home Improvement,Uttar Pradesh,0.2,1
1898,32,Male,PhD,Married,Unemployed,308790.7,552,180407.61,36,12.95,2,3,Debt Consolidation,Uttar Pradesh,0.58,0
1899,38,Female,High School,Single,Self-employed,720746.6,306,118449.34,24,10.87,0,3,Education,Uttar Pradesh,0.16,1
1900,35,Female,Bachelor,Divorced,Full-time,725615.74,772,235339.54,60,19.7,2,2,Education,Uttar Pradesh,0.32,1
1901,64,Male,High School,Single,Full-time,267759.12,437,216828.91,36,9.89,1,4,Education,Bihar,0.81,0
1902,36,Female,High School,Divorced,Part-time,909963.72,657,328623.75,48,11.19,1,4,Business,Uttar Pradesh,0.36,0
1903,47,Female,Bachelor,Divorced,Full-time,702721.86,462,435349.75,60,14.33,1,0,Debt Consolidation,Bihar,0.62,0
1904,28,Male,Bachelor,Married,Unemployed,749939.6,617,399055.07,60,12.63,2,4,Debt Consolidation,Gujarat,0.53,0
1905,66,Male,High School,Married,Full-time,448266.96,757,127716.25,36,16.95,2,2,Home Improvement,Bihar,0.28,0
1906,45,Female,Bachelor,Married,Part-time,724475.82,552,255335.99,36,12.74,3,3,Car,Bihar,0.35,0
1907,37,Male,High School,Divorced,Full-time,825278.69,500,327438.05,12,13.68,1,0,Education,Karnataka,0.4,0
1908,49,Female,Bachelor,Married,Full-time,580278.32,831,316845.3,12,21.67,3,3,Car,Uttar Pradesh,0.55,0
1909,28,Male,PhD,Married,Part-time,1000384.49,464,481441.8,60,22.04,0,4,Car,Maharashtra,0.48,1
1910,35,Female,PhD,Married,Full-time,608812.93,531,228017.78,24,21.07,0,1,Education,Uttar Pradesh,0.37,0
1911,47,Male,Bachelor,Divorced,Full-time,828157.16,627,257809.23,48,21.7,1,3,Education,Tamil Nadu,0.31,0
1912,66,Female,Bachelor,Married,Part-time,658601.76,537,474083.93,36,16.69,3,4,Home Improvement,Gujarat,0.72,1
1913,70,Female,PhD,Married,Full-time,717104.31,419,291991.69,12,17.99,2,2,Business,Bihar,0.41,0
1914,27,Female,High School,Married,Full-time,265733.55,549,190290.37,48,16.47,3,4,Education,West Bengal,0.72,1
1915,23,Male,Master,Divorced,Full-time,674210.75,635,152520.77,60,20.35,0,0,Car,Uttar Pradesh,0.23,0
1916,49,Male,PhD,Married,Part-time,453004.98,583,270907.46,36,16.37,3,1,Home Improvement,Karnataka,0.6,0
1917,64,Female,High School,Single,Full-time,430720.34,497,356660.47,36,8.89,0,1,Debt Consolidation,Maharashtra,0.83,0
1918,44,Female,High School,Married,Full-time,948820.64,715,355376.27,12,20.76,0,1,Home Improvement,Telangana,0.37,0
1919,23,Male,PhD,Widowed,Full-time,557245.95,694,162785.08,24,19.93,3,2,Education,Maharashtra,0.29,0
1920,40,Male,Bachelor,Married,Self-employed,399339.63,450,260327.83,36,20.95,2,1,Education,Bihar,0.65,0
1921,66,Male,High School,Divorced,Self-employed,528173.67,564,204915.46,24,10.24,0,3,Business,Rajasthan,0.39,0
1922,35,Male,High School,Single,Part-time,339909.95,519,235206.34,48,11.62,3,2,Home Improvement,Uttar Pradesh,0.69,0
1923,45,Male,Bachelor,Married,Part-time,886776.89,515,340557.04,36,12.03,0,4,Education,Maharashtra,0.38,0
1924,50,Male,Bachelor,Married,Full-time,460863.85,614,245008.36,36,15.64,1,0,Car,Uttar Pradesh,0.53,1
1925,34,Female,Master,Divorced,Full-time,705859.99,515,315247.25,24,9.28,2,2,Car,Bihar,0.45,0
1926,27,Male,PhD,Single,Unemployed,871221.34,634,318242.75,12,13.55,1,0,Home Improvement,Bihar,0.37,0
1927,37,Female,High School,Divorced,Part-time,499969.46,658,188902.92,60,10.1,0,2,Business,Maharashtra,0.38,1
1928,64,Male,Bachelor,Married,Full-time,706404.49,460,372893.38,48,11.5,2,4,Home Improvement,Bihar,0.53,0
